"","date","NO2","SO2","Ozone","PM2.5","day"
"15793",2018-10-21 02:00:00,27.47,7.4,33.22,46.5,2018-10-21
"15794",2018-10-21 03:00:00,26.13,7,32.24,44.75,2018-10-21
"15795",2018-10-21 04:00:00,25.15,6.28,31.65,44.5,2018-10-21
"15796",2018-10-21 05:00:00,30.32,7.15,29.5,46.5,2018-10-21
"15797",2018-10-21 06:00:00,45.65,5.5,17,51.75,2018-10-21
"15798",2018-10-21 07:00:00,53.07,8.45,8.48,62.25,2018-10-21
"15799",2018-10-21 08:00:00,47.45,13.03,16.22,59.75,2018-10-21
"15800",2018-10-21 09:00:00,39.43,13.88,21.71,58.5,2018-10-21
"15801",2018-10-21 10:00:00,38.23,12.3,23.38,55.5,2018-10-21
"15802",2018-10-21 11:00:00,36.58,9.62,23.76,53.25,2018-10-21
"15803",2018-10-21 12:00:00,34.55,10.95,22.98,58.75,2018-10-21
"15804",2018-10-21 13:00:00,29.6,10.32,20.24,51.75,2018-10-21
"15805",2018-10-21 14:00:00,26.5,8.38,21.71,42.75,2018-10-21
"15806",2018-10-21 15:00:00,35.68,9.17,19.35,44.75,2018-10-21
"15807",2018-10-21 16:00:00,39.07,9.37,17.44,NA,2018-10-21
"15808",2018-10-21 17:00:00,35.68,10.1,17.64,45.75,2018-10-21
"15809",2018-10-21 18:00:00,39,9.95,13.82,41.75,2018-10-21
"15810",2018-10-21 19:00:00,39.53,6.98,11.86,40.5,2018-10-21
"15811",2018-10-21 20:00:00,45.6,7.15,7.25,42.5,2018-10-21
"15812",2018-10-21 21:00:00,46.38,8.05,8.92,55.75,2018-10-21
"15813",2018-10-21 22:00:00,49.42,8.38,5.19,62.75,2018-10-21
"15814",2018-10-21 23:00:00,45.73,7.4,6.76,58.75,2018-10-21
"15815",2018-10-22 00:00:00,47.52,7.22,11.76,55.5,2018-10-22
"15816",2018-10-22 01:00:00,45.68,6.55,15.39,46.25,2018-10-22
"15817",2018-10-22 02:00:00,38.25,3.35,18.96,42.25,2018-10-22
"15818",2018-10-22 03:00:00,34.55,3.08,23.77,45.25,2018-10-22
"15819",2018-10-22 04:00:00,33.28,3.07,21.9,43.5,2018-10-22
"15820",2018-10-22 05:00:00,42.25,3.55,18.82,44,2018-10-22
"15821",2018-10-22 06:00:00,53.23,4.7,7.45,45.25,2018-10-22
"15822",2018-10-22 07:00:00,70.35,11.55,0.83,65.5,2018-10-22
"15823",2018-10-22 08:00:00,69,15.25,9.16,87,2018-10-22
"15824",2018-10-22 09:00:00,61.57,15.47,15.04,77.75,2018-10-22
"15825",2018-10-22 10:00:00,63.18,15,19.8,57.5,2018-10-22
"15826",2018-10-22 11:00:00,59.3,13.8,23.03,53.75,2018-10-22
"15827",2018-10-22 12:00:00,47.18,12.43,26.86,52.75,2018-10-22
"15828",2018-10-22 13:00:00,46.25,11.12,25.58,44.5,2018-10-22
"15829",2018-10-22 14:00:00,48.12,8.65,30.77,50,2018-10-22
"15830",2018-10-22 15:00:00,55.22,8.83,28.81,51.5,2018-10-22
"15831",2018-10-22 16:00:00,51.25,8.03,27.78,47,2018-10-22
"15832",2018-10-22 17:00:00,46.32,9.42,27.83,44.75,2018-10-22
"15833",2018-10-22 18:00:00,43.05,9.95,29.2,39.75,2018-10-22
"15834",2018-10-22 19:00:00,59.1,9.77,14.31,46.25,2018-10-22
"15835",2018-10-22 20:00:00,76.18,11.98,1.42,55.25,2018-10-22
"15836",2018-10-22 21:00:00,72,11.28,1.07,72.25,2018-10-22
"15837",2018-10-22 22:00:00,71.58,12.65,2.6,76,2018-10-22
"15838",2018-10-22 23:00:00,61.72,12.23,5,61,2018-10-22
"15839",2018-10-23 00:00:00,51.27,12.05,7.54,60,2018-10-23
"15840",2018-10-23 01:00:00,40.6,11.45,12.06,56.75,2018-10-23
"15841",2018-10-23 02:00:00,43.35,12.18,12.54,56.5,2018-10-23
"15842",2018-10-23 03:00:00,39.95,10.5,15.48,58.5,2018-10-23
"15843",2018-10-23 04:00:00,47.48,10.42,7.05,61,2018-10-23
"15844",2018-10-23 05:00:00,51.57,9.7,8.63,66.25,2018-10-23
"15845",2018-10-23 06:00:00,58.58,8.9,3.62,74,2018-10-23
"15846",2018-10-23 07:00:00,69.47,12.25,1.81,82,2018-10-23
"15847",2018-10-23 08:00:00,67.38,14.47,8.43,96,2018-10-23
"15848",2018-10-23 09:00:00,58.55,12.65,15.87,85.75,2018-10-23
"15849",2018-10-23 10:00:00,56.55,9.1,19.6,60.25,2018-10-23
"15850",2018-10-23 11:00:00,64.25,3.93,26.02,52.5,2018-10-23
"15851",2018-10-23 12:00:00,62.68,4.77,26.7,62.75,2018-10-23
"15852",2018-10-23 13:00:00,58.05,9.45,26.61,60.5,2018-10-23
"15853",2018-10-23 14:00:00,50.85,10.88,29.89,55.5,2018-10-23
"15854",2018-10-23 15:00:00,49.22,11.22,27.34,53.25,2018-10-23
"15855",2018-10-23 16:00:00,48.88,12.88,26.07,49,2018-10-23
"15856",2018-10-23 17:00:00,53.1,11.4,24.26,44.25,2018-10-23
"15857",2018-10-23 18:00:00,50.9,10.77,24.94,46.25,2018-10-23
"15858",2018-10-23 19:00:00,67.03,11.73,8.96,45,2018-10-23
"15859",2018-10-23 20:00:00,73.28,13.1,3.97,61.25,2018-10-23
"15860",2018-10-23 21:00:00,71.5,13.33,3.09,74.25,2018-10-23
"15861",2018-10-23 22:00:00,72.48,14.6,4.36,73.5,2018-10-23
"15862",2018-10-23 23:00:00,69.77,13.6,5.15,69.75,2018-10-23
"15863",2018-10-24 00:00:00,56.42,12.8,11.27,70.5,2018-10-24
"15864",2018-10-24 01:00:00,51.37,11.1,14.26,64.25,2018-10-24
"15865",2018-10-24 02:00:00,49.8,9.7,15.19,60.75,2018-10-24
"15866",2018-10-24 03:00:00,51.52,NA,11.95,64.5,2018-10-24
"15867",2018-10-24 04:00:00,51.62,9.1,10.98,60.25,2018-10-24
"15868",2018-10-24 05:00:00,48.45,8.32,13.18,61,2018-10-24
"15869",2018-10-24 06:00:00,62.55,7.7,9.7,64,2018-10-24
"15870",2018-10-24 07:00:00,63.4,8.77,14.21,71.5,2018-10-24
"15871",2018-10-24 08:00:00,68.1,11.8,9.9,68.5,2018-10-24
"15872",2018-10-24 09:00:00,59.9,11,18.03,NA,2018-10-24
"15873",2018-10-24 10:00:00,57.62,7.6,16.47,53.5,2018-10-24
"15874",2018-10-24 11:00:00,54.27,7.2,19.16,47.25,2018-10-24
"15875",2018-10-24 12:00:00,48.75,7.08,20.87,42,2018-10-24
"15876",2018-10-24 13:00:00,43.73,6.23,23.03,41,2018-10-24
"15877",2018-10-24 14:00:00,42.15,6.35,24.01,39,2018-10-24
"15878",2018-10-24 15:00:00,NA,7.03,22.59,41.5,2018-10-24
"15879",2018-10-24 16:00:00,41.05,6.75,21.75,38.25,2018-10-24
"15880",2018-10-24 17:00:00,40.78,5.17,22.93,34.25,2018-10-24
"15881",2018-10-24 18:00:00,46.82,7.55,18.08,38.75,2018-10-24
"15882",2018-10-24 19:00:00,63.95,9.42,8.62,45.25,2018-10-24
"15883",2018-10-24 20:00:00,67.92,12.18,4.36,57,2018-10-24
"15884",2018-10-24 21:00:00,68.73,11.98,4.41,55.5,2018-10-24
"15885",2018-10-24 22:00:00,70.3,12.83,3.14,62.5,2018-10-24
"15886",2018-10-24 23:00:00,62.83,11.4,7.59,67.25,2018-10-24
"15887",2018-10-25 00:00:00,49.68,11.48,11.81,57.5,2018-10-25
"15888",2018-10-25 01:00:00,41.38,8.45,20.58,53.25,2018-10-25
"15889",2018-10-25 02:00:00,32.62,6.15,22.64,54.5,2018-10-25
"15890",2018-10-25 03:00:00,28.2,7.8,25.53,55.5,2018-10-25
"15891",2018-10-25 04:00:00,22.88,7.78,23.08,53,2018-10-25
"15892",2018-10-25 05:00:00,39.95,6.77,9.12,52,2018-10-25
"15893",2018-10-25 06:00:00,53.97,8,2.01,61.25,2018-10-25
"15894",2018-10-25 07:00:00,60.25,10.3,1.23,77,2018-10-25
"15895",2018-10-25 08:00:00,64.1,14.15,8.33,93,2018-10-25
"15896",2018-10-25 09:00:00,59,13.8,13.62,84.75,2018-10-25
"15897",2018-10-25 10:00:00,54.05,12.95,16.02,73.75,2018-10-25
"15898",2018-10-25 11:00:00,68.47,10.55,19.55,63,2018-10-25
"15899",2018-10-25 12:00:00,59.97,7.6,19.7,66.5,2018-10-25
"15900",2018-10-25 13:00:00,50.43,6.68,22.34,58,2018-10-25
"15901",2018-10-25 14:00:00,55,9.03,20.38,54.5,2018-10-25
"15902",2018-10-25 15:00:00,46.23,10.15,21.61,51.5,2018-10-25
"15903",2018-10-25 16:00:00,42.43,8.7,22.15,47.25,2018-10-25
"15904",2018-10-25 17:00:00,48.87,5.38,20.04,49,2018-10-25
"15905",2018-10-25 18:00:00,44.3,2.78,17.1,51.25,2018-10-25
"15906",2018-10-25 19:00:00,46.98,6.87,11.71,50.25,2018-10-25
"15907",2018-10-25 20:00:00,52.78,9.72,9.11,55.75,2018-10-25
"15908",2018-10-25 21:00:00,54.43,11.12,10.09,62.25,2018-10-25
"15909",2018-10-25 22:00:00,44.4,13.03,16.61,66.5,2018-10-25
"15910",2018-10-25 23:00:00,41.65,13.93,16.41,68.25,2018-10-25
"15911",2018-10-26 00:00:00,33.55,15.77,18.42,66.5,2018-10-26
"15912",2018-10-26 01:00:00,35.38,12.07,17.1,58.25,2018-10-26
"15913",2018-10-26 02:00:00,33.15,7.98,16.66,60.75,2018-10-26
"15914",2018-10-26 03:00:00,24.48,5.5,24.74,70.25,2018-10-26
"15915",2018-10-26 04:00:00,32.57,5.93,13.92,59,2018-10-26
"15916",2018-10-26 05:00:00,39.15,7.65,12.4,67.5,2018-10-26
"15917",2018-10-26 06:00:00,40.2,8,11.81,66.5,2018-10-26
"15918",2018-10-26 07:00:00,60.45,10.67,3.08,73.75,2018-10-26
"15919",2018-10-26 08:00:00,56.5,13.43,8.09,91,2018-10-26
"15920",2018-10-26 09:00:00,53.63,12.85,12.89,86.75,2018-10-26
"15921",2018-10-26 10:00:00,54.4,10.1,14.95,70.5,2018-10-26
"15922",2018-10-26 11:00:00,50.22,9.05,20.92,59.5,2018-10-26
"15923",2018-10-26 12:00:00,49.35,7.25,22.1,57,2018-10-26
"15924",2018-10-26 13:00:00,48.82,10.35,26.8,56.25,2018-10-26
"15925",2018-10-26 14:00:00,47.18,13.5,29.01,59.25,2018-10-26
"15926",2018-10-26 15:00:00,52.73,15,23.96,49.25,2018-10-26
"15927",2018-10-26 16:00:00,44.95,14.72,27.78,53.25,2018-10-26
"15928",2018-10-26 17:00:00,51.2,15.4,22.54,54,2018-10-26
"15929",2018-10-26 18:00:00,56.75,14.05,17.64,55,2018-10-26
"15930",2018-10-26 19:00:00,58.27,7.15,14.45,56.75,2018-10-26
"15931",2018-10-26 20:00:00,59.77,5.12,7.99,66,2018-10-26
"15932",2018-10-26 21:00:00,58.45,5.55,8.72,75.75,2018-10-26
"15933",2018-10-26 22:00:00,64.85,8.42,10.98,69.75,2018-10-26
"15934",2018-10-26 23:00:00,51.15,8.95,18.32,70.5,2018-10-26
"15935",2018-10-27 00:00:00,43.65,10.02,23.08,61.5,2018-10-27
"15936",2018-10-27 01:00:00,39.88,9.5,24.11,49.5,2018-10-27
"15937",2018-10-27 02:00:00,35.07,8.05,28.52,53.75,2018-10-27
"15938",2018-10-27 03:00:00,31.98,5.7,32.39,51.5,2018-10-27
"15939",2018-10-27 04:00:00,35.82,7.4,26.07,49,2018-10-27
"15940",2018-10-27 05:00:00,36.45,6.97,25.58,54.5,2018-10-27
"15941",2018-10-27 06:00:00,45.4,6,25.97,55,2018-10-27
"15942",2018-10-27 07:00:00,67.2,11.73,12.25,62.75,2018-10-27
"15943",2018-10-27 08:00:00,50.97,13.42,24.06,67.5,2018-10-27
"15944",2018-10-27 09:00:00,54.57,15.52,23.37,63,2018-10-27
"15945",2018-10-27 10:00:00,63.58,15.85,20.24,50.75,2018-10-27
"15946",2018-10-27 11:00:00,55.07,12.58,24.26,41,2018-10-27
"15947",2018-10-27 12:00:00,65.88,12.45,22,41.25,2018-10-27
"15948",2018-10-27 13:00:00,64.5,9.12,24.5,41,2018-10-27
"15949",2018-10-27 14:00:00,61.9,9.47,28.96,39,2018-10-27
"15950",2018-10-27 15:00:00,52.38,8.75,32.54,40.5,2018-10-27
"15951",2018-10-27 16:00:00,57.2,10.42,30.04,36,2018-10-27
"15952",2018-10-27 17:00:00,61.65,11.25,28.96,38.75,2018-10-27
"15953",2018-10-27 18:00:00,62.3,10.68,22.39,46,2018-10-27
"15954",2018-10-27 19:00:00,70.52,8.37,14.7,NA,2018-10-27
"15955",2018-10-27 20:00:00,79.38,10.52,4.95,57.75,2018-10-27
"15956",2018-10-27 21:00:00,76.9,12.65,5.93,66,2018-10-27
"15957",2018-10-27 22:00:00,71.15,11.33,6.61,66.75,2018-10-27
"15958",2018-10-27 23:00:00,71.95,9.97,7.4,68.5,2018-10-27
"15959",2018-10-28 00:00:00,63.45,9.77,14.07,63.25,2018-10-28
"15960",2018-10-28 01:00:00,52.6,7.93,22.44,51.25,2018-10-28
"15961",2018-10-28 02:00:00,40,8.25,32.19,46.5,2018-10-28
"15962",2018-10-28 03:00:00,34.95,6.33,38.76,38.25,2018-10-28
"15963",2018-10-28 04:00:00,34.2,7.98,39.35,36.5,2018-10-28
"15964",2018-10-28 05:00:00,48.33,7.5,32.58,39.5,2018-10-28
"15965",2018-10-28 06:00:00,43.57,9.95,32.24,44,2018-10-28
"15966",2018-10-28 07:00:00,70.93,11.48,16.71,47.5,2018-10-28
"15967",2018-10-28 08:00:00,63.12,10.88,23.22,59.75,2018-10-28
"15968",2018-10-28 09:00:00,58.62,11.2,31.94,62.5,2018-10-28
"15969",2018-10-28 10:00:00,50.68,10.75,36.8,53.25,2018-10-28
"15970",2018-10-28 11:00:00,47.75,8.9,36.6,45.5,2018-10-28
"15971",2018-10-28 12:00:00,47.9,6.1,35.91,37.5,2018-10-28
"15972",2018-10-28 13:00:00,46.07,7.52,34.89,35.75,2018-10-28
"15973",2018-10-28 14:00:00,44.85,9.47,32.14,36,2018-10-28
"15974",2018-10-28 15:00:00,45.93,12.25,31.9,37.25,2018-10-28
"15975",2018-10-28 16:00:00,47.2,10.32,32.49,33,2018-10-28
"15976",2018-10-28 17:00:00,47.5,12.33,34.64,37.5,2018-10-28
"15977",2018-10-28 18:00:00,57.17,12.95,30.73,40,2018-10-28
"15978",2018-10-28 19:00:00,70.55,10.67,18.86,37,2018-10-28
"15979",2018-10-28 20:00:00,70.35,10.6,16.22,47,2018-10-28
"15980",2018-10-28 21:00:00,69.15,12.58,16.51,49.5,2018-10-28
"15981",2018-10-28 22:00:00,72.02,13.18,17.59,49,2018-10-28
"15982",2018-10-28 23:00:00,67.13,14,19.16,51.5,2018-10-28
"15983",2018-10-29 00:00:00,63.58,11.98,22.83,48.75,2018-10-29
"15984",2018-10-29 01:00:00,54.97,10.88,32.73,45.25,2018-10-29
"15985",2018-10-29 02:00:00,42.35,11,42.29,42,2018-10-29
"15986",2018-10-29 03:00:00,37.58,9.95,42.09,29.5,2018-10-29
"15987",2018-10-29 04:00:00,40.52,9.75,39.5,NA,2018-10-29
"15988",2018-10-29 05:00:00,50.12,10.35,28.66,34.25,2018-10-29
"15989",2018-10-29 06:00:00,60.25,9.3,22.1,41,2018-10-29
"15990",2018-10-29 07:00:00,72.68,13.18,12.69,71,2018-10-29
"15991",2018-10-29 08:00:00,74.12,13.83,18.82,102,2018-10-29
"15992",2018-10-29 09:00:00,62.48,14.72,31.56,87,2018-10-29
"15993",2018-10-29 10:00:00,59.12,14,29.89,33,2018-10-29
"15994",2018-10-29 11:00:00,60.73,10.03,31.21,34,2018-10-29
"15995",2018-10-29 12:00:00,59.55,8.95,29.89,38,2018-10-29
"15996",2018-10-29 13:00:00,60.85,9.45,29.4,41.5,2018-10-29
"15997",2018-10-29 14:00:00,58.65,7.55,27.83,41,2018-10-29
"15998",2018-10-29 15:00:00,58.4,6.35,28.86,34.75,2018-10-29
"15999",2018-10-29 16:00:00,58.95,4.52,28.81,35,2018-10-29
"16000",2018-10-29 17:00:00,66.98,5.7,26.51,38.5,2018-10-29
"16001",2018-10-29 18:00:00,69.83,6.55,28.47,40.5,2018-10-29
"16002",2018-10-29 19:00:00,92.42,7.15,11.47,45.25,2018-10-29
"16003",2018-10-29 20:00:00,101.38,11.78,4.75,55,2018-10-29
"16004",2018-10-29 21:00:00,102.07,8.9,3.38,56.5,2018-10-29
"16005",2018-10-29 22:00:00,94.5,9.58,1.47,62.5,2018-10-29
"16006",2018-10-29 23:00:00,91.88,10.55,4.6,63.5,2018-10-29
"16007",2018-10-30 00:00:00,85.25,8.3,4.07,52.25,2018-10-30
"16008",2018-10-30 01:00:00,78.6,10.2,8.08,49.5,2018-10-30
"16009",2018-10-30 02:00:00,60.4,9.05,14.7,45.75,2018-10-30
"16010",2018-10-30 03:00:00,68.15,7.4,9.85,41.5,2018-10-30
"16011",2018-10-30 04:00:00,65.42,9.02,0.54,49,2018-10-30
"16012",2018-10-30 05:00:00,78.45,8,2.94,51.5,2018-10-30
"16013",2018-10-30 06:00:00,72.57,7.95,7.3,58.25,2018-10-30
"16014",2018-10-30 07:00:00,77.95,9.23,5.1,61,2018-10-30
"16015",2018-10-30 08:00:00,79.4,10.4,12.4,75.75,2018-10-30
"16016",2018-10-30 09:00:00,78,11,21.17,72.25,2018-10-30
"16017",2018-10-30 10:00:00,72,10.52,24.5,61.25,2018-10-30
"16018",2018-10-30 11:00:00,70.3,10.6,26.16,52.75,2018-10-30
"16019",2018-10-30 12:00:00,72.65,9.5,31.16,49.25,2018-10-30
"16020",2018-10-30 13:00:00,62.6,7.08,36.11,41.5,2018-10-30
"16021",2018-10-30 14:00:00,67.88,7.75,29.84,42.5,2018-10-30
"16022",2018-10-30 15:00:00,62.8,10.1,33.37,38.25,2018-10-30
"16023",2018-10-30 16:00:00,65.53,8.97,30.57,31.75,2018-10-30
"16024",2018-10-30 17:00:00,74.33,8.57,27.93,38.5,2018-10-30
"16025",2018-10-30 18:00:00,78.95,8.45,18.67,45.5,2018-10-30
"16026",2018-10-30 19:00:00,83.68,9.45,9.55,52.25,2018-10-30
"16027",2018-10-30 20:00:00,79.33,8.63,8.62,51.75,2018-10-30
"16028",2018-10-30 21:00:00,79.25,10.03,6.37,56,2018-10-30
"16029",2018-10-30 22:00:00,85.45,13.3,5.49,55.75,2018-10-30
"16030",2018-10-30 23:00:00,75.15,12.83,12.15,61.25,2018-10-30
"16031",2018-10-31 00:00:00,60.92,11.8,14.26,50.75,2018-10-31
"16032",2018-10-31 01:00:00,47.28,10.15,19.31,44,2018-10-31
"16033",2018-10-31 02:00:00,41.28,9.37,18.47,44.25,2018-10-31
"16034",2018-10-31 03:00:00,42.05,9.65,14.16,47.75,2018-10-31
"16035",2018-10-31 04:00:00,37.1,8.45,19.11,54,2018-10-31
"16036",2018-10-31 05:00:00,39.12,8.2,14.26,47.25,2018-10-31
"16037",2018-10-31 06:00:00,47.45,8.9,4.9,51,2018-10-31
"16038",2018-10-31 07:00:00,62.62,NA,1.23,73,2018-10-31
"16039",2018-10-31 08:00:00,64.5,9.3,8.28,84.5,2018-10-31
"16040",2018-10-31 09:00:00,61.72,11.35,13.48,79.25,2018-10-31
"16041",2018-10-31 10:00:00,62.15,9.65,14.8,67,2018-10-31
"16042",2018-10-31 11:00:00,61.58,10.02,17.79,61.5,2018-10-31
"16043",2018-10-31 12:00:00,65.95,8.17,20.38,54.5,2018-10-31
"16044",2018-10-31 13:00:00,60.2,6.18,22.44,53,2018-10-31
"16045",2018-10-31 14:00:00,66.85,6.55,22.59,43.5,2018-10-31
"16046",2018-10-31 15:00:00,66.3,5.98,20.68,40.75,2018-10-31
"16047",2018-10-31 16:00:00,64.88,6.82,18.86,38.25,2018-10-31
"16048",2018-10-31 17:00:00,65.65,6.1,16.61,43.25,2018-10-31
"16049",2018-10-31 18:00:00,63.2,6.75,12.49,47.25,2018-10-31
"16050",2018-10-31 19:00:00,67.03,5.6,5.14,49.75,2018-10-31
"16051",2018-10-31 20:00:00,69.32,5.77,2.69,53,2018-10-31
"16052",2018-10-31 21:00:00,62.85,6.33,4.46,46.75,2018-10-31
"16053",2018-10-31 22:00:00,59.15,5.25,4.9,44.5,2018-10-31
"16054",2018-10-31 23:00:00,43.62,5.38,5.98,36.75,2018-10-31
"16055",2018-11-01 00:00:00,39.27,5.55,7.55,27,2018-11-01
"16056",2018-11-01 01:00:00,36.2,8.28,8.72,NA,2018-11-01
"16057",2018-11-01 02:00:00,32.45,13.8,10.63,26,2018-11-01
"16058",2018-11-01 03:00:00,28.67,14.07,11.42,24.75,2018-11-01
"16059",2018-11-01 04:00:00,29.5,13.15,8.23,28.25,2018-11-01
"16060",2018-11-01 05:00:00,30.25,13.2,10.1,22.75,2018-11-01
"16061",2018-11-01 06:00:00,39.45,13.1,4.56,24.5,2018-11-01
"16062",2018-11-01 07:00:00,43.62,10.2,3.82,35.25,2018-11-01
"16063",2018-11-01 08:00:00,42.35,8.7,5.39,46.75,2018-11-01
"16064",2018-11-01 09:00:00,39.13,9.05,8.43,48.5,2018-11-01
"16065",2018-11-01 10:00:00,40.32,10.88,9.26,39,2018-11-01
"16066",2018-11-01 11:00:00,46.65,8.1,12.44,41.5,2018-11-01
"16067",2018-11-01 12:00:00,56.27,6.7,14.06,39,2018-11-01
"16068",2018-11-01 13:00:00,57.7,6.4,13.42,37.25,2018-11-01
"16069",2018-11-01 14:00:00,58.75,4.67,17.3,39,2018-11-01
"16070",2018-11-01 15:00:00,60.07,4.72,20.48,33.5,2018-11-01
"16071",2018-11-01 16:00:00,59.27,5.1,20.43,34.5,2018-11-01
"16072",2018-11-01 17:00:00,61.43,5.45,17.84,NA,2018-11-01
"16073",2018-11-01 18:00:00,61.45,3.47,12.74,39.5,2018-11-01
"16074",2018-11-01 19:00:00,62.05,4.3,8.97,41.75,2018-11-01
"16075",2018-11-01 20:00:00,54.53,6.38,6.07,40.75,2018-11-01
"16076",2018-11-01 21:00:00,39.15,7.2,5.39,29,2018-11-01
"16077",2018-11-01 22:00:00,39.93,8.45,2.65,23.5,2018-11-01
"16078",2018-11-01 23:00:00,39.38,8.62,4.9,23,2018-11-01
"16079",2018-11-02 00:00:00,34.88,9.05,8.04,17.5,2018-11-02
"16080",2018-11-02 01:00:00,30.33,8.3,10.73,17.75,2018-11-02
"16081",2018-11-02 02:00:00,27.88,8.25,13.33,13.75,2018-11-02
"16082",2018-11-02 03:00:00,25.28,8.12,15.58,13.5,2018-11-02
"16083",2018-11-02 04:00:00,26.48,7.23,10.98,14.5,2018-11-02
"16084",2018-11-02 05:00:00,26.27,6.03,8.77,11.5,2018-11-02
"16085",2018-11-02 06:00:00,37.35,6.15,2.75,10,2018-11-02
"16086",2018-11-02 07:00:00,36.38,9.42,2.5,21.5,2018-11-02
"16087",2018-11-02 08:00:00,36.47,11.48,3.23,28.25,2018-11-02
"16088",2018-11-02 09:00:00,36.12,12.65,3.33,29,2018-11-02
"16089",2018-11-02 10:00:00,37.53,13.35,4.55,35,2018-11-02
"16090",2018-11-02 11:00:00,40.32,13.67,4.21,27.75,2018-11-02
"16091",2018-11-02 12:00:00,40.05,10.67,4.71,31.5,2018-11-02
"16092",2018-11-02 13:00:00,37.7,7.58,6.71,26,2018-11-02
"16093",2018-11-02 14:00:00,47.8,7.33,6.96,23,2018-11-02
"16094",2018-11-02 15:00:00,39.52,6.35,10.63,32,2018-11-02
"16095",2018-11-02 16:00:00,31.2,2.25,9.65,25.25,2018-11-02
"16096",2018-11-02 17:00:00,38.72,4.8,7.2,12,2018-11-02
"16097",2018-11-02 18:00:00,43.88,6.35,2.99,32.25,2018-11-02
"16098",2018-11-02 19:00:00,42.2,4.98,2.89,30,2018-11-02
"16099",2018-11-02 20:00:00,44.38,3.22,2.06,30.75,2018-11-02
"16100",2018-11-02 21:00:00,40.38,1.1,3.63,32.5,2018-11-02
"16101",2018-11-02 22:00:00,40.23,0.3,3.14,28.25,2018-11-02
"16102",2018-11-02 23:00:00,41.07,0.75,3.04,21.75,2018-11-02
"16103",2018-11-03 00:00:00,37.82,1.5,4.85,26.5,2018-11-03
"16104",2018-11-03 01:00:00,31.5,2.35,10.34,22.5,2018-11-03
"16105",2018-11-03 02:00:00,30.65,4.2,10.04,17.75,2018-11-03
"16106",2018-11-03 03:00:00,26.08,3.27,10.88,26.75,2018-11-03
"16107",2018-11-03 04:00:00,25.27,4.4,7.93,30.25,2018-11-03
"16108",2018-11-03 05:00:00,31.67,3.65,8.03,33.25,2018-11-03
"16109",2018-11-03 06:00:00,34.93,2.65,5.34,31.75,2018-11-03
"16110",2018-11-03 07:00:00,38.33,5.7,4.75,33.75,2018-11-03
"16111",2018-11-03 08:00:00,40.58,6.63,3.08,35.25,2018-11-03
"16112",2018-11-03 09:00:00,38.88,7.6,5.29,43,2018-11-03
"16113",2018-11-03 10:00:00,37.35,9.87,6.42,42.75,2018-11-03
"16114",2018-11-03 11:00:00,41.43,NA,5.83,33.25,2018-11-03
"16115",2018-11-03 12:00:00,45.28,6.18,6.62,32.75,2018-11-03
"16116",2018-11-03 13:00:00,46.77,5.7,7.79,29,2018-11-03
"16117",2018-11-03 14:00:00,38.22,5.1,9.65,26.5,2018-11-03
"16118",2018-11-03 15:00:00,40.57,4.45,8.62,21,2018-11-03
"16119",2018-11-03 16:00:00,38.75,4.2,10.43,26,2018-11-03
"16120",2018-11-03 17:00:00,46.9,6.22,6.42,NA,2018-11-03
"16121",2018-11-03 18:00:00,50.02,NA,3.23,36.25,2018-11-03
"16122",2018-11-03 19:00:00,48.72,6.5,2.25,40.75,2018-11-03
"16123",2018-11-03 20:00:00,51.03,8,5.09,38.75,2018-11-03
"16124",2018-11-03 21:00:00,55.65,8.18,4.27,26.75,2018-11-03
"16125",2018-11-03 22:00:00,50.15,7.85,6.96,29.75,2018-11-03
"16126",2018-11-03 23:00:00,40.98,7.92,12.93,32.75,2018-11-03
"16127",2018-11-04 00:00:00,39.72,7.6,12.6,33.25,2018-11-04
"16128",2018-11-04 01:00:00,35.93,9.2,13.72,28.25,2018-11-04
"16129",2018-11-04 02:00:00,29.3,11.68,15.14,28.75,2018-11-04
"16130",2018-11-04 03:00:00,27.55,12,16.32,28.5,2018-11-04
"16131",2018-11-04 04:00:00,25.38,11.03,14.8,29.5,2018-11-04
"16132",2018-11-04 05:00:00,27.67,9.82,10.48,30.75,2018-11-04
"16133",2018-11-04 06:00:00,39.75,9.4,4.95,39.5,2018-11-04
"16134",2018-11-04 07:00:00,35.73,8.5,5.73,40.25,2018-11-04
"16135",2018-11-04 08:00:00,37.98,8.03,6.96,39.25,2018-11-04
"16136",2018-11-04 09:00:00,34.5,9.78,8.13,42.5,2018-11-04
"16137",2018-11-04 10:00:00,38.4,9.87,9.8,37.5,2018-11-04
"16138",2018-11-04 11:00:00,35.02,8.57,9.9,27.25,2018-11-04
"16139",2018-11-04 12:00:00,41.53,8.03,11.27,27,2018-11-04
"16140",2018-11-04 13:00:00,39.65,7.48,10.34,24,2018-11-04
"16141",2018-11-04 14:00:00,40.17,8.7,10.78,23.25,2018-11-04
"16142",2018-11-04 15:00:00,37.35,NA,12.55,19.25,2018-11-04
"16143",2018-11-04 16:00:00,41.32,8.77,10.73,16.25,2018-11-04
"16144",2018-11-04 17:00:00,40.98,8.45,11.12,23,2018-11-04
"16145",2018-11-04 18:00:00,40.68,8.77,13.18,20.25,2018-11-04
"16146",2018-11-04 19:00:00,43.03,6.87,7.11,16.25,2018-11-04
"16147",2018-11-04 20:00:00,44.5,3.4,5.39,30,2018-11-04
