"","date","NO2","SO2","Ozone","PM2.5","day","ratio"
"2004",2019-03-25 12:00:00,74.85,10.28,79.61,48.25,2019-03-25,NA
"2005",2019-03-25 13:00:00,86.25,8.6,61.92,46,2019-03-25,NA
"2006",2019-03-25 14:00:00,89.9,4.88,60.23,44,2019-03-25,NA
"2007",2019-03-25 15:00:00,87.55,3.88,58.93,44.25,2019-03-25,NA
"2008",2019-03-25 16:00:00,89.52,5.12,58.7,45.25,2019-03-25,NA
"2009",2019-03-25 17:00:00,86.25,5.5,65.51,NA,2019-03-25,NA
"2010",2019-03-25 18:00:00,86.12,4.35,50.92,44.25,2019-03-25,NA
"2011",2019-03-25 19:00:00,89.88,7.8,40.67,47.75,2019-03-25,NA
"2012",2019-03-25 20:00:00,83.88,12.62,42.88,47.5,2019-03-25,NA
"2013",2019-03-25 21:00:00,72.7,10.48,63.32,NA,2019-03-25,NA
"2014",2019-03-25 22:00:00,66.62,12.52,84.82,43,2019-03-25,NA
"2015",2019-03-25 23:00:00,64.72,21.38,97.92,44.75,2019-03-25,NA
"2016",2019-03-26 00:00:00,63.47,17.52,95.29,48.5,2019-03-26,NA
"2017",2019-03-26 01:00:00,58.88,5.68,98.77,44.5,2019-03-26,NA
"2018",2019-03-26 02:00:00,49.55,3.17,97.95,44,2019-03-26,NA
"2019",2019-03-26 03:00:00,46.02,2.1,104.21,36.25,2019-03-26,NA
"2020",2019-03-26 04:00:00,43.97,3.62,83.78,31.25,2019-03-26,NA
"2021",2019-03-26 05:00:00,51.05,14.65,67.73,33,2019-03-26,NA
"2022",2019-03-26 06:00:00,51.35,5.1,65.09,35.25,2019-03-26,NA
"2023",2019-03-26 07:00:00,53.3,10.9,58.65,35.75,2019-03-26,NA
"2024",2019-03-26 08:00:00,58.35,17.65,44.12,47.75,2019-03-26,NA
"2025",2019-03-26 09:00:00,54.7,11.5,66.56,53.75,2019-03-26,NA
"2026",2019-03-26 10:00:00,53.67,12.6,74.32,39,2019-03-26,NA
"2027",2019-03-26 11:00:00,61.15,15.73,105.04,43,2019-03-26,NA
"2028",2019-03-26 12:00:00,64.08,13.17,107.05,46.25,2019-03-26,NA
"2029",2019-03-26 13:00:00,73.67,8.7,80.74,45.25,2019-03-26,NA
"2030",2019-03-26 14:00:00,79.47,4.95,80.03,40.75,2019-03-26,NA
"2031",2019-03-26 15:00:00,80.58,5.03,85.17,42.75,2019-03-26,NA
"2032",2019-03-26 16:00:00,88,7.72,77.57,43.25,2019-03-26,NA
"2033",2019-03-26 17:00:00,89.7,5.15,68.03,47,2019-03-26,NA
"2034",2019-03-26 18:00:00,89.08,4.4,57.14,NA,2019-03-26,NA
"2035",2019-03-26 19:00:00,97.92,7.4,50.14,49.25,2019-03-26,NA
"2036",2019-03-26 20:00:00,99.82,13.28,39.74,55.75,2019-03-26,NA
"2037",2019-03-26 21:00:00,80.45,15.93,71.55,53.75,2019-03-26,NA
"2038",2019-03-26 22:00:00,73,19.88,92.09,52.75,2019-03-26,NA
"2039",2019-03-26 23:00:00,64.72,19.45,109.42,58.75,2019-03-26,NA
"2040",2019-03-27 00:00:00,62.02,15.93,111.46,51,2019-03-27,NA
"2041",2019-03-27 01:00:00,55.5,9.88,118.98,46.5,2019-03-27,NA
"2042",2019-03-27 02:00:00,49.9,13.8,106.48,42.75,2019-03-27,NA
"2043",2019-03-27 03:00:00,43.7,23.95,101.98,42.25,2019-03-27,NA
"2044",2019-03-27 04:00:00,40.83,20.52,89.85,34.25,2019-03-27,NA
"2045",2019-03-27 05:00:00,41.92,17.43,85.51,36.25,2019-03-27,NA
"2046",2019-03-27 06:00:00,43.55,16.9,73.31,40.5,2019-03-27,NA
"2047",2019-03-27 07:00:00,69.55,20.2,32.03,46,2019-03-27,NA
"2048",2019-03-27 08:00:00,65.72,16.68,27.56,58.25,2019-03-27,NA
"2049",2019-03-27 09:00:00,58.8,8.75,42.58,NA,2019-03-27,NA
"2050",2019-03-27 10:00:00,56.1,11.23,60.44,55,2019-03-27,NA
"2051",2019-03-27 11:00:00,61.33,8.38,74.29,50.5,2019-03-27,NA
"2052",2019-03-27 12:00:00,68.2,10.12,90,51.25,2019-03-27,NA
"2053",2019-03-27 13:00:00,86.95,3.92,120.09,64.25,2019-03-27,NA
"2054",2019-03-27 14:00:00,104.47,0.9,95.46,56.25,2019-03-27,NA
"2055",2019-03-27 15:00:00,102.82,1.52,63.77,56,2019-03-27,NA
"2056",2019-03-27 16:00:00,93.4,1.5,57.41,50.25,2019-03-27,NA
"2057",2019-03-27 17:00:00,85.88,NA,71.11,49.5,2019-03-27,NA
"2058",2019-03-27 18:00:00,85.58,NA,60.98,69.75,2019-03-27,NA
"2059",2019-03-27 19:00:00,88.85,5.3,48.01,59.75,2019-03-27,NA
"2060",2019-03-27 20:00:00,114.95,13.95,NA,53.5,2019-03-27,NA
"2061",2019-03-27 21:00:00,117.9,15.95,NA,68.75,2019-03-27,NA
"2062",2019-03-27 22:00:00,113.68,15.2,NA,79.5,2019-03-27,NA
"2063",2019-03-27 23:00:00,104.22,13.03,3.16,66.25,2019-03-27,NA
"2064",2019-03-28 00:00:00,81.68,13.5,38.94,56.5,2019-03-28,NA
"2065",2019-03-28 01:00:00,70.1,6.88,57.35,50,2019-03-28,NA
"2066",2019-03-28 02:00:00,76.7,7.7,35.62,47.75,2019-03-28,NA
"2067",2019-03-28 03:00:00,56.78,12.07,64.92,57.75,2019-03-28,NA
"2068",2019-03-28 04:00:00,64.62,14.93,24.67,55.5,2019-03-28,NA
"2069",2019-03-28 05:00:00,71.33,19.67,14.49,61,2019-03-28,NA
"2070",2019-03-28 06:00:00,56.47,5.3,43.42,60,2019-03-28,NA
"2071",2019-03-28 07:00:00,53.15,8.32,28.05,50.25,2019-03-28,NA
"2072",2019-03-28 08:00:00,52.58,6.85,40.5,56,2019-03-28,NA
"2073",2019-03-28 09:00:00,54.75,7.33,45.78,52.5,2019-03-28,NA
"2074",2019-03-28 10:00:00,56.45,11.93,57.44,52.25,2019-03-28,NA
"2075",2019-03-28 11:00:00,68.58,8.75,77.31,54,2019-03-28,NA
"2076",2019-03-28 12:00:00,90.47,11.07,101.14,51,2019-03-28,NA
"2077",2019-03-28 13:00:00,109.72,3.75,86.34,59.75,2019-03-28,NA
"2078",2019-03-28 14:00:00,99.32,1.05,76.64,57.5,2019-03-28,NA
"2079",2019-03-28 15:00:00,95.67,1.18,77.02,52.75,2019-03-28,NA
"2080",2019-03-28 16:00:00,96.75,NA,77.21,52.25,2019-03-28,NA
"2081",2019-03-28 17:00:00,98.03,NA,66.14,54.75,2019-03-28,NA
"2082",2019-03-28 18:00:00,98.1,NA,53.51,65.25,2019-03-28,NA
"2083",2019-03-28 19:00:00,115.75,9.68,24.3,84,2019-03-28,NA
"2084",2019-03-28 20:00:00,122.58,14.95,5.67,89.5,2019-03-28,NA
"2085",2019-03-28 21:00:00,106.65,13.25,27.79,74.5,2019-03-28,NA
"2086",2019-03-28 22:00:00,83.7,8.7,63.95,58,2019-03-28,NA
"2087",2019-03-28 23:00:00,71.22,6.62,93.51,46.75,2019-03-28,NA
"2088",2019-03-29 00:00:00,61.02,6.15,106.87,38,2019-03-29,NA
"2089",2019-03-29 01:00:00,67.03,5.95,77.8,38.75,2019-03-29,NA
"2090",2019-03-29 02:00:00,58.85,13.6,82.42,60.75,2019-03-29,NA
"2091",2019-03-29 03:00:00,55.2,13.85,83.66,63.25,2019-03-29,NA
"2092",2019-03-29 04:00:00,54.15,12.18,87.76,52.5,2019-03-29,NA
"2093",2019-03-29 05:00:00,46.53,9.65,67.7,44,2019-03-29,NA
"2094",2019-03-29 06:00:00,47.03,6.55,47.12,45.25,2019-03-29,NA
"2095",2019-03-29 07:00:00,51.45,5.22,33.05,59,2019-03-29,NA
"2096",2019-03-29 08:00:00,54.15,1.65,28.19,60.5,2019-03-29,NA
"2097",2019-03-29 09:00:00,53.23,1.27,40.93,56,2019-03-29,NA
"2098",2019-03-29 10:00:00,52.58,2.33,48.58,54.5,2019-03-29,NA
"2099",2019-03-29 11:00:00,57.1,5.88,65.58,48,2019-03-29,NA
"2100",2019-03-29 12:00:00,61.17,7.12,83.54,43,2019-03-29,NA
"2101",2019-03-29 13:00:00,69.05,9.35,97.78,47.75,2019-03-29,NA
"2102",2019-03-29 14:00:00,78.55,13.12,153.14,53.5,2019-03-29,NA
"2103",2019-03-29 15:00:00,82.7,11.28,174.04,56,2019-03-29,NA
"2104",2019-03-29 16:00:00,98.43,10.62,142.8,59.75,2019-03-29,NA
"2105",2019-03-29 17:00:00,92.25,10.7,139.1,62.25,2019-03-29,NA
"2106",2019-03-29 18:00:00,110.47,13.45,83.6,62,2019-03-29,NA
"2107",2019-03-29 19:00:00,124.83,11.75,32.11,65.25,2019-03-29,NA
"2108",2019-03-29 20:00:00,139.43,13.05,4.15,91.5,2019-03-29,NA
"2109",2019-03-29 21:00:00,113.42,11.62,28.73,NA,2019-03-29,NA
"2110",2019-03-29 22:00:00,97.92,9.78,42.23,62.5,2019-03-29,NA
"2111",2019-03-29 23:00:00,78.85,6,73.56,56,2019-03-29,NA
"2112",2019-03-30 00:00:00,65.78,5,98.78,48.5,2019-03-30,NA
"2113",2019-03-30 01:00:00,63.27,3.83,93.39,45.5,2019-03-30,NA
"2114",2019-03-30 02:00:00,54.35,5.15,101.31,47,2019-03-30,NA
"2115",2019-03-30 03:00:00,49.62,7.58,86.09,39.25,2019-03-30,NA
"2116",2019-03-30 04:00:00,43.78,7.05,40.51,43.5,2019-03-30,NA
"2117",2019-03-30 05:00:00,39.67,7.3,32.23,43.75,2019-03-30,NA
"2118",2019-03-30 06:00:00,43.67,5.85,24.46,45.75,2019-03-30,NA
"2119",2019-03-30 07:00:00,50.3,NA,15.87,62.5,2019-03-30,NA
"2120",2019-03-30 08:00:00,51.85,NA,21.7,61,2019-03-30,NA
"2121",2019-03-30 09:00:00,51.52,NA,36.65,58.25,2019-03-30,NA
"2122",2019-03-30 10:00:00,56.15,NA,46.81,50.25,2019-03-30,NA
"2123",2019-03-30 11:00:00,60.55,NA,61.86,48.75,2019-03-30,NA
"2124",2019-03-30 12:00:00,67.62,NA,78.99,43,2019-03-30,NA
"2125",2019-03-30 13:00:00,73.57,4.67,110.08,46.25,2019-03-30,NA
"2126",2019-03-30 14:00:00,91.15,7.17,99.11,47.75,2019-03-30,NA
"2127",2019-03-30 15:00:00,100.4,4.1,81.73,51,2019-03-30,NA
"2128",2019-03-30 16:00:00,90.22,2.65,115.08,50.5,2019-03-30,NA
"2129",2019-03-30 17:00:00,86.43,2.6,89.77,41.5,2019-03-30,NA
"2130",2019-03-30 18:00:00,106.4,3.9,56.66,47.75,2019-03-30,NA
"2131",2019-03-30 19:00:00,98.25,5.67,51.85,51.75,2019-03-30,NA
"2132",2019-03-30 20:00:00,120.05,8.23,11.31,50.5,2019-03-30,NA
"2133",2019-03-30 21:00:00,117.33,10.25,13.35,57.5,2019-03-30,NA
"2134",2019-03-30 22:00:00,122.47,14.6,6.51,61.5,2019-03-30,NA
"2135",2019-03-30 23:00:00,102,12.15,22.98,73,2019-03-30,NA
"2136",2019-03-31 00:00:00,71.05,NA,52,58.25,2019-03-31,NA
"2137",2019-03-31 01:00:00,57.62,NA,46.43,56.25,2019-03-31,NA
"2138",2019-03-31 02:00:00,49.73,NA,41.2,49.25,2019-03-31,NA
"2139",2019-03-31 03:00:00,41.77,NA,41.28,51.5,2019-03-31,NA
"2140",2019-03-31 04:00:00,39.62,NA,31.39,48,2019-03-31,NA
"2141",2019-03-31 05:00:00,38.68,NA,29.4,48.5,2019-03-31,NA
"2142",2019-03-31 06:00:00,39.47,NA,25.07,40.25,2019-03-31,NA
"2143",2019-03-31 07:00:00,47.1,NA,19.18,40.5,2019-03-31,NA
"2144",2019-03-31 08:00:00,46.1,NA,23.17,47.75,2019-03-31,NA
"2145",2019-03-31 09:00:00,46.45,NA,25.84,48.75,2019-03-31,NA
"2146",2019-03-31 10:00:00,53.25,NA,35.85,52.75,2019-03-31,NA
"2147",2019-03-31 11:00:00,55.8,NA,52.21,48.75,2019-03-31,NA
"2148",2019-03-31 12:00:00,60.3,NA,66.1,48.25,2019-03-31,NA
"2149",2019-03-31 13:00:00,64.95,NA,83.44,46.75,2019-03-31,NA
"2150",2019-03-31 14:00:00,68.65,NA,96.29,40.25,2019-03-31,NA
"2151",2019-03-31 15:00:00,73.17,NA,120.85,42.25,2019-03-31,NA
"2152",2019-03-31 16:00:00,78.65,NA,104.18,45.5,2019-03-31,NA
"2153",2019-03-31 17:00:00,80.67,NA,91.08,44.75,2019-03-31,NA
"2154",2019-03-31 18:00:00,75.03,NA,95.41,45.75,2019-03-31,NA
"2155",2019-03-31 19:00:00,77.65,NA,88.25,40.75,2019-03-31,NA
"2156",2019-03-31 20:00:00,84.18,NA,51.9,41,2019-03-31,NA
"2157",2019-03-31 21:00:00,99.07,NA,30.86,54.5,2019-03-31,NA
"2158",2019-03-31 22:00:00,85.33,NA,46.29,57.25,2019-03-31,NA
"2159",2019-03-31 23:00:00,82.22,NA,43.21,49.5,2019-03-31,NA
"2160",2019-04-01 00:00:00,69.53,2.35,72.83,42,2019-04-01,NA
"2161",2019-04-01 01:00:00,60.75,4.92,69.56,39.5,2019-04-01,NA
"2162",2019-04-01 02:00:00,50.3,3.57,50.97,42.25,2019-04-01,NA
"2163",2019-04-01 03:00:00,43.92,5.3,45.64,45.5,2019-04-01,NA
"2164",2019-04-01 04:00:00,41.58,5.5,39.17,42.5,2019-04-01,NA
"2165",2019-04-01 05:00:00,42.73,3.9,33.34,39.25,2019-04-01,NA
"2166",2019-04-01 06:00:00,42.53,5.15,26.58,43,2019-04-01,NA
"2167",2019-04-01 07:00:00,44.45,5.6,20.05,44.25,2019-04-01,NA
"2168",2019-04-01 08:00:00,46.78,4.18,25.59,48,2019-04-01,NA
"2169",2019-04-01 09:00:00,46.9,4.32,29.17,48.5,2019-04-01,NA
"2170",2019-04-01 10:00:00,53.1,4.8,39.29,49.75,2019-04-01,NA
"2171",2019-04-01 11:00:00,57.12,5.17,59.19,51,2019-04-01,NA
"2172",2019-04-01 12:00:00,65.33,5.75,71.09,54.25,2019-04-01,NA
"2173",2019-04-01 13:00:00,65.65,6.02,87.81,46.75,2019-04-01,NA
"2174",2019-04-01 14:00:00,76.67,5.98,100.33,49.5,2019-04-01,NA
"2175",2019-04-01 15:00:00,79.07,5.47,128.52,NA,2019-04-01,NA
"2176",2019-04-01 16:00:00,97.5,6.3,72.84,46.25,2019-04-01,NA
"2177",2019-04-01 17:00:00,87.62,6.22,74.65,48.75,2019-04-01,NA
"2178",2019-04-01 18:00:00,84.78,NA,80.05,45,2019-04-01,NA
"2179",2019-04-01 19:00:00,94.47,4.68,51.63,46.5,2019-04-01,NA
"2180",2019-04-01 20:00:00,100.05,5.75,32.53,51.75,2019-04-01,NA
"2181",2019-04-01 21:00:00,88.88,5.5,54.45,52,2019-04-01,NA
"2182",2019-04-01 22:00:00,76.32,5.83,46.96,44.75,2019-04-01,NA
"2183",2019-04-01 23:00:00,71.53,5.12,54.8,38,2019-04-01,NA
"2184",2019-04-02 00:00:00,74.6,3.8,35.13,33.5,2019-04-02,NA
"2185",2019-04-02 01:00:00,57.45,5.73,75.55,43.75,2019-04-02,NA
"2186",2019-04-02 02:00:00,46.9,4.78,73.46,36.25,2019-04-02,NA
"2187",2019-04-02 03:00:00,43.75,4.42,61.05,42.5,2019-04-02,NA
"2188",2019-04-02 04:00:00,40.12,5,42.6,42,2019-04-02,NA
"2189",2019-04-02 05:00:00,37.93,6.4,40.09,44.5,2019-04-02,NA
"2190",2019-04-02 06:00:00,41.4,4.85,30.37,47.25,2019-04-02,NA
"2191",2019-04-02 07:00:00,52.15,6.47,15.46,58.5,2019-04-02,NA
"2192",2019-04-02 08:00:00,47.58,4.47,24.2,53.5,2019-04-02,NA
"2193",2019-04-02 09:00:00,48.12,4.9,36.7,50.5,2019-04-02,NA
"2194",2019-04-02 10:00:00,51.88,4.92,42.66,45.75,2019-04-02,NA
"2195",2019-04-02 11:00:00,59.95,4.6,50.44,45,2019-04-02,NA
"2196",2019-04-02 12:00:00,64.22,4.92,69.06,45.25,2019-04-02,NA
"2197",2019-04-02 13:00:00,67.6,4.25,80.79,44.75,2019-04-02,NA
"2198",2019-04-02 14:00:00,77.1,5,116.57,41.75,2019-04-02,NA
"2199",2019-04-02 15:00:00,89.92,4,137.28,47.5,2019-04-02,NA
"2200",2019-04-02 16:00:00,83.83,5.95,126.37,56.25,2019-04-02,NA
"2201",2019-04-02 17:00:00,69.92,6.07,112,48.5,2019-04-02,NA
"2202",2019-04-02 18:00:00,80.9,7.22,85.59,42.75,2019-04-02,NA
"2203",2019-04-02 19:00:00,108.58,6.65,25.46,51.25,2019-04-02,NA
"2204",2019-04-02 20:00:00,123.1,8.25,2.57,62.75,2019-04-02,NA
"2205",2019-04-02 21:00:00,118.42,8.88,4.77,67,2019-04-02,NA
"2206",2019-04-02 22:00:00,88.75,5.82,31.71,58.25,2019-04-02,NA
"2207",2019-04-02 23:00:00,70.8,4.97,59.52,39.5,2019-04-02,NA
"2208",2019-04-03 00:00:00,63.45,4.3,67.17,33.75,2019-04-03,NA
"2209",2019-04-03 01:00:00,57.42,4.68,71.55,33,2019-04-03,NA
"2210",2019-04-03 02:00:00,51.62,5.2,80.67,40.75,2019-04-03,NA
"2211",2019-04-03 03:00:00,52.88,7.25,67.81,37.75,2019-04-03,NA
"2212",2019-04-03 04:00:00,61.4,7.38,36.24,43.25,2019-04-03,NA
"2213",2019-04-03 05:00:00,58.95,6.7,31.68,52,2019-04-03,NA
"2214",2019-04-03 06:00:00,61.35,5.5,20.81,48.5,2019-04-03,NA
"2215",2019-04-03 07:00:00,60.75,7.02,20.93,50.75,2019-04-03,NA
"2216",2019-04-03 08:00:00,64.95,9.4,23.91,64.75,2019-04-03,NA
"2217",2019-04-03 09:00:00,62.73,NA,52.36,68.25,2019-04-03,NA
"2218",2019-04-03 10:00:00,64.17,9.55,73.02,51.75,2019-04-03,NA
"2219",2019-04-03 11:00:00,70.65,9.97,81.37,44.75,2019-04-03,NA
"2220",2019-04-03 12:00:00,74.53,7.83,101.34,NA,2019-04-03,NA
"2221",2019-04-03 13:00:00,76.97,8.3,118.12,48.5,2019-04-03,NA
"2222",2019-04-03 14:00:00,91.95,4.33,82.74,54.25,2019-04-03,NA
"2223",2019-04-03 15:00:00,85.03,0.85,78.89,57,2019-04-03,NA
"2224",2019-04-03 16:00:00,75.3,1.45,84,50.25,2019-04-03,NA
"2225",2019-04-03 17:00:00,79.12,2.67,70.8,39.75,2019-04-03,NA
"2226",2019-04-03 18:00:00,76.35,4.85,81.57,43,2019-04-03,NA
"2227",2019-04-03 19:00:00,73.83,4.65,88.69,44,2019-04-03,NA
"2228",2019-04-03 20:00:00,80.03,3.3,64.72,39.25,2019-04-03,NA
"2229",2019-04-03 21:00:00,77.78,0.7,59.79,42.75,2019-04-03,NA
"2230",2019-04-03 22:00:00,69.45,0.68,72.59,43.5,2019-04-03,NA
"2231",2019-04-03 23:00:00,66.72,0.88,73.21,45.25,2019-04-03,NA
"2232",2019-04-04 00:00:00,67.22,1.32,56.32,36.75,2019-04-04,NA
"2233",2019-04-04 01:00:00,58.2,5.8,76.68,34,2019-04-04,NA
"2234",2019-04-04 02:00:00,56.55,10.22,71.19,29,2019-04-04,NA
"2235",2019-04-04 03:00:00,63.97,11.2,44.48,34.5,2019-04-04,NA
"2236",2019-04-04 04:00:00,49.83,12.03,70.69,40.25,2019-04-04,NA
"2237",2019-04-04 05:00:00,46.08,12.25,56.41,35.5,2019-04-04,NA
"2238",2019-04-04 06:00:00,49.35,13.2,50.42,36,2019-04-04,NA
"2239",2019-04-04 07:00:00,47.45,13.48,44.69,34,2019-04-04,NA
"2240",2019-04-04 08:00:00,48.6,26.67,33.88,37,2019-04-04,NA
"2241",2019-04-04 09:00:00,50.45,29.42,40.39,NA,2019-04-04,NA
"2242",2019-04-04 10:00:00,56.7,21.52,52.41,37.25,2019-04-04,NA
"2243",2019-04-04 11:00:00,62.08,15.82,62.24,37,2019-04-04,NA
"2244",2019-04-04 12:00:00,66.15,9.7,70.86,34.5,2019-04-04,NA
"2245",2019-04-04 13:00:00,69.15,7.75,81.71,37,2019-04-04,NA
"2246",2019-04-04 14:00:00,66.78,2.85,83.31,40.5,2019-04-04,NA
"2247",2019-04-04 15:00:00,62.48,1.65,73.5,47,2019-04-04,NA
"2248",2019-04-04 16:00:00,57.7,1.2,69.54,NA,2019-04-04,NA
"2249",2019-04-04 17:00:00,54.7,1.6,72.56,40.25,2019-04-04,NA
"2250",2019-04-04 18:00:00,53.73,0.5,86.04,30.75,2019-04-04,NA
"2251",2019-04-04 19:00:00,60.9,2.47,71.02,27.5,2019-04-04,NA
"2252",2019-04-04 20:00:00,68.95,4.97,46.98,30.5,2019-04-04,NA
"2253",2019-04-04 21:00:00,74.65,8.75,37.99,37.5,2019-04-04,NA
"2254",2019-04-04 22:00:00,70.93,5.65,44.39,43.5,2019-04-04,NA
"2255",2019-04-04 23:00:00,60.05,7.45,57.92,37.5,2019-04-04,NA
"2256",2019-04-05 00:00:00,53,7.08,61.22,31,2019-04-05,NA
"2257",2019-04-05 01:00:00,44.62,7.8,78.08,24.5,2019-04-05,NA
"2258",2019-04-05 02:00:00,38.67,8.4,78.92,23.5,2019-04-05,NA
"2259",2019-04-05 03:00:00,46.85,10.1,43.22,33.25,2019-04-05,NA
"2260",2019-04-05 04:00:00,48.48,4.9,25.7,56.25,2019-04-05,NA
"2261",2019-04-05 05:00:00,48.43,5.33,24.65,50.5,2019-04-05,NA
"2262",2019-04-05 06:00:00,42.25,5.8,29.82,49,2019-04-05,NA
"2263",2019-04-05 07:00:00,49.7,7.5,17.86,52.25,2019-04-05,NA
"2264",2019-04-05 08:00:00,51.17,4.28,24.71,61.25,2019-04-05,NA
"2265",2019-04-05 09:00:00,50.08,7.25,30.66,58,2019-04-05,NA
"2266",2019-04-05 10:00:00,64.75,7.05,35.98,55.25,2019-04-05,NA
"2267",2019-04-05 11:00:00,61.95,6.12,63.3,51.5,2019-04-05,NA
"2268",2019-04-05 12:00:00,64.58,5.3,97.14,40.25,2019-04-05,NA
"2269",2019-04-05 13:00:00,67.6,8.1,121.08,47.5,2019-04-05,NA
"2270",2019-04-05 14:00:00,63.62,9.8,112.9,49.75,2019-04-05,NA
"2271",2019-04-05 15:00:00,66.88,7.83,84.91,50.5,2019-04-05,NA
"2272",2019-04-05 16:00:00,63.65,6.75,98.18,43.75,2019-04-05,NA
"2273",2019-04-05 17:00:00,72.33,3.17,81.95,39,2019-04-05,NA
"2274",2019-04-05 18:00:00,75.12,3.52,80.72,44,2019-04-05,NA
"2275",2019-04-05 19:00:00,75.45,6.97,89.18,41.75,2019-04-05,NA
"2276",2019-04-05 20:00:00,95.32,7.45,53.12,47.25,2019-04-05,NA
"2277",2019-04-05 21:00:00,92.12,9.85,56.58,56.25,2019-04-05,NA
"2278",2019-04-05 22:00:00,77.23,9.05,61.55,51,2019-04-05,NA
"2279",2019-04-05 23:00:00,63.07,8.78,76.41,39,2019-04-05,NA
"2280",2019-04-06 00:00:00,59.88,NA,76.23,32,2019-04-06,NA
"2281",2019-04-06 01:00:00,55.62,NA,81.4,39,2019-04-06,NA
"2282",2019-04-06 02:00:00,52.2,NA,82.25,41,2019-04-06,NA
"2283",2019-04-06 03:00:00,47.05,NA,74.41,39,2019-04-06,NA
"2284",2019-04-06 04:00:00,43.85,NA,52.39,42.25,2019-04-06,NA
"2285",2019-04-06 05:00:00,39.72,NA,48.76,43.5,2019-04-06,NA
"2286",2019-04-06 06:00:00,38.8,NA,33.67,44.5,2019-04-06,NA
"2287",2019-04-06 07:00:00,39.65,NA,26.18,44.25,2019-04-06,NA
"2288",2019-04-06 08:00:00,40.23,NA,34.37,48.5,2019-04-06,NA
"2289",2019-04-06 09:00:00,43.6,NA,38.45,49.75,2019-04-06,NA
"2290",2019-04-06 10:00:00,53.9,NA,50.13,50,2019-04-06,NA
"2291",2019-04-06 11:00:00,56.42,NA,70.29,50.75,2019-04-06,NA
"2292",2019-04-06 12:00:00,54.58,NA,100.29,43.25,2019-04-06,NA
"2293",2019-04-06 13:00:00,63.47,NA,131.7,NA,2019-04-06,NA
"2294",2019-04-06 14:00:00,71.9,NA,145.68,51.75,2019-04-06,NA
"2295",2019-04-06 15:00:00,76.12,NA,122.45,54.75,2019-04-06,NA
"2296",2019-04-06 16:00:00,75.08,NA,109.59,46.75,2019-04-06,NA
"2297",2019-04-06 17:00:00,78.47,NA,83.11,43.5,2019-04-06,NA
"2298",2019-04-06 18:00:00,82.1,NA,82.4,44.25,2019-04-06,NA
"2299",2019-04-06 19:00:00,78.2,NA,86.73,42.25,2019-04-06,NA
"2300",2019-04-06 20:00:00,99.1,NA,40.98,45.75,2019-04-06,NA
"2301",2019-04-06 21:00:00,103.05,NA,38.47,55.75,2019-04-06,NA
"2302",2019-04-06 22:00:00,90.67,NA,46.47,58.75,2019-04-06,NA
"2303",2019-04-06 23:00:00,75.12,NA,68.73,50,2019-04-06,NA
"2304",2019-04-07 00:00:00,57.53,4.42,103.09,41.25,2019-04-07,NA
"2305",2019-04-07 01:00:00,46.92,2.42,115.84,32,2019-04-07,NA
"2306",2019-04-07 02:00:00,42.27,3.58,108.68,29.5,2019-04-07,NA
"2307",2019-04-07 03:00:00,37.65,3.4,90.55,32.25,2019-04-07,NA
"2308",2019-04-07 04:00:00,36.08,2.9,70.91,37,2019-04-07,NA
"2309",2019-04-07 05:00:00,34.08,4.57,57.15,37.75,2019-04-07,NA
"2310",2019-04-07 06:00:00,34.97,7.4,50.47,32.25,2019-04-07,NA
"2311",2019-04-07 07:00:00,36.3,3.43,44.31,37,2019-04-07,NA
"2312",2019-04-07 08:00:00,43.55,4.05,33.23,40.5,2019-04-07,NA
"2313",2019-04-07 09:00:00,46.75,3.62,51.73,41,2019-04-07,NA
"2314",2019-04-07 10:00:00,51.72,1.95,55.05,38.5,2019-04-07,NA
"2315",2019-04-07 11:00:00,55.8,1.6,65.64,39.25,2019-04-07,NA
"2316",2019-04-07 12:00:00,57,3.58,79.89,36.5,2019-04-07,NA
"2317",2019-04-07 13:00:00,55.33,10.57,98.32,35.5,2019-04-07,NA
"2318",2019-04-07 14:00:00,63.18,13.88,117.93,38.5,2019-04-07,NA
"2319",2019-04-07 15:00:00,74.58,13.2,121.41,43.75,2019-04-07,NA
"2320",2019-04-07 16:00:00,81.55,9.65,97.73,44.25,2019-04-07,NA
"2321",2019-04-07 17:00:00,76.78,8.45,94.95,39,2019-04-07,NA
"2322",2019-04-07 18:00:00,87.65,NA,76.42,40,2019-04-07,NA
"2323",2019-04-07 19:00:00,107.4,NA,13.92,44.25,2019-04-07,NA
"2324",2019-04-07 20:00:00,96.97,4.4,31.73,48.5,2019-04-07,NA
"2325",2019-04-07 21:00:00,100.12,8.47,36.52,52.25,2019-04-07,NA
"2326",2019-04-07 22:00:00,80.43,4.5,55.62,55.5,2019-04-07,NA
"2327",2019-04-07 23:00:00,61.33,4.22,76.53,41.25,2019-04-07,NA
"2328",2019-04-08 00:00:00,54.7,2.23,85.94,28,2019-04-08,NA
"2329",2019-04-08 01:00:00,49.68,1.25,93.42,22.5,2019-04-08,NA
"2330",2019-04-08 02:00:00,42.65,1.9,99.03,24,2019-04-08,NA
"2331",2019-04-08 03:00:00,37.25,2.95,96.44,24.75,2019-04-08,NA
"2332",2019-04-08 04:00:00,35.42,7.33,80.36,28.5,2019-04-08,NA
"2333",2019-04-08 05:00:00,36.4,3.92,66.26,31.25,2019-04-08,NA
"2334",2019-04-08 06:00:00,37.45,7.4,53.32,26.5,2019-04-08,NA
